,0,1,2
932,5.53440386449,t263,t933
933,5.53463946669,t761,t934
934,5.53673047815,t111,t935
935,5.53737263987,t921,t936
936,5.53761799406,t718,t937
937,5.53912676924,t653,t938
938,5.54089335243,t841,t939
939,5.54103301957,t581,t940
940,5.54129219223,t354,t941
941,5.54238491068,t639,t942
942,5.54301157335,t861,t943
943,5.54310579125,t846,t944
944,5.54499681126,t920,t945
945,5.54624992176,t273,t946
946,5.54653275685,t807,t947
947,5.54659834103,t712,t948
948,5.54667540108,t902,t949
949,5.54827190572,t509,t950
950,5.54915957007,t864,t951
951,5.55074358414,t528,t952
952,5.55074624241,t530,t953
953,5.55142698825,t650,t954
954,5.55154347211,t593,t955
955,5.55236381253,t684,t956
956,5.55273791978,t858,t957
957,5.55332604617,t921,t958
958,5.55447667345,t526,t959
959,5.55520237383,t859,t960
960,5.55559192006,t383,t961
961,5.55578965322,t901,t962
962,5.55616039258,t928,t963
963,5.55906821836,t519,t964
964,5.55913364807,t964,t965
965,5.5597264516,t525,t966
966,5.56031237688,t711,t967
967,5.56077221948,t596,t968
968,5.56081587766,t914,t969
969,5.56128474063,t550,t970
970,5.56150802331,t622,t971
971,5.56200623387,t238,t972
972,5.56231847255,t525,t973
973,5.56542534947,t624,t974
974,5.56676117946,t951,t975
975,5.56820844467,t495,t976
976,5.56840146953,t946,t977
977,5.57030652913,t930,t978
978,5.57044910783,t272,t979
979,5.57149521107,t682,t980
980,5.57218965172,t498,t981
981,5.57223371192,t775,t982
982,5.57277609865,t961,t983
983,5.57455909614,t826,t984
984,5.57466025621,t967,t985
985,5.57750558743,t790,t986
986,5.57873383806,t263,t987
987,5.57952568862,t790,t988
988,5.58386711566,t906,t989
989,5.58587570591,t734,t990
990,5.58946754532,t687,t991
991,5.58982290631,t736,t992
992,5.58999727311,t885,t993
993,5.59123324765,t911,t994
994,5.59204757307,t926,t995
995,5.59370903935,t989,t996
996,5.59432953605,t664,t997
997,5.59705265189,t644,t998
998,5.59725305792,t965,t999
999,5.59738156145,t935,t1000
1000,5.59940161308,t981,t1001
1001,5.60006293938,t832,t1002
1002,5.60310762904,t691,t1003
1003,5.60519901517,t438,t1004
1004,5.6062036145,t707,t1005
1005,5.60625140535,t919,t1006
1006,5.60721247022,t326,t1007
1007,5.60886414388,t607,t1008
1008,5.60999115917,t456,t1009
1009,5.61338577465,t695,t1010
1010,5.61491673606,t637,t1011
1011,5.61602133932,t836,t1012
1012,5.6162990556,t1000,t1013
1013,5.61657958497,t750,t1014
1014,5.61699081302,t882,t1015
1015,5.61708412124,t622,t1016
1016,5.61728811619,t622,t1017
1017,5.61903168769,t991,t1018
1018,5.62066912754,t969,t1019
1019,5.62117147723,t707,t1020
1020,5.62446186873,t710,t1021
1021,5.62555196459,t588,t1022
1022,5.62782798274,t683,t1023
1023,5.62861908995,t786,t1024
1024,5.63038170594,t323,t1025
1025,5.63038356722,t871,t1026
1026,5.63381813573,t456,t1027
1027,5.63428413477,t448,t1028
1028,5.63477724084,t986,t1029
1029,5.63883584905,t872,t1030
1030,5.63935395905,t406,t1031
1031,5.63955595799,t897,t1032
1032,5.63995003934,t758,t1033
1033,5.64299025142,t1007,t1034
1034,5.64364481402,t526,t1035
1035,5.64441768834,t835,t1036
1036,5.6448368356,t198,t1037
1037,5.64505655264,t693,t1038
1038,5.64510727986,t792,t1039
1039,5.64512050996,t997,t1040
1040,5.64569897144,t760,t1041
1041,5.64663338836,t979,t1042
1042,5.6467825163,t789,t1043
1043,5.64760543777,t292,t1044
1044,5.64888004832,t580,t1045
1045,5.65028756429,t720,t1046
1046,5.65353685045,t558,t1047
1047,5.65452748566,t393,t1048
1048,5.65514226306,t735,t1049
1049,5.65620225081,t891,t1050
1050,5.65654828853,t595,t1051
1051,5.65667564566,t233,t1052
1052,5.65694211728,t602,t1053
1053,5.65785945524,t707,t1054
1054,5.6585665902,t1006,t1055
1055,5.65873310202,t987,t1056
1056,5.65880736944,t924,t1057
1057,5.66113524806,t828,t1058
1058,5.66149209206,t903,t1059
1059,5.66201214832,t877,t1060
1060,5.66406190791,t697,t1061
1061,5.66528709989,t637,t1062
1062,5.66618143075,t440,t1063
1063,5.66929636976,t872,t1064
1064,5.67101969818,t931,t1065
1065,5.67107840497,t758,t1066
1066,5.67124065093,t709,t1067
1067,5.67488194112,t1011,t1068
1068,5.67569510133,t1014,t1069
1069,5.67609756427,t1036,t1070
1070,5.67611962213,t691,t1071
1071,5.67736879672,t1053,t1072
1072,5.67766186064,t671,t1073
1073,5.67836353959,t927,t1074
1074,5.67983438093,t1047,t1075
1075,5.68337018238,t825,t1076
1076,5.68416978251,t1014,t1077
1077,5.6843757097,t589,t1078
1078,5.68546286784,t925,t1079
1079,5.68593325168,t850,t1080
1080,5.68776524762,t739,t1081
1081,5.68785344003,t629,t1082
1082,5.68872629131,t593,t1083
1083,5.68927130186,t796,t1084
1084,5.68985194178,t386,t1085
1085,5.69154988442,t757,t1086
1086,5.69378790449,t1002,t1087
1087,5.69483847973,t804,t1088
1088,5.69491245926,t987,t1089
1089,5.69624782516,t1059,t1090
1090,5.69645839731,t793,t1091
1091,5.69676519472,t1018,t1092
1092,5.69679100417,t991,t1093
1093,5.69969870703,t703,t1094
1094,5.70020525814,t941,t1095
1095,5.70141392068,t1064,t1096
1096,5.70333651654,t1041,t1097
1097,5.70349892374,t699,t1098
1098,5.7044507287,t768,t1099
1099,5.70447787058,t1037,t1100
1100,5.70557744902,t649,t1101
1101,5.70634941972,t73,t1102
1102,5.70706100871,t1097,t1103
1103,5.70755900012,t671,t1104
1104,5.70882002255,t279,t1105
1105,5.70914259593,t624,t1106
1106,5.70967455882,t728,t1107
1107,5.71124888221,t943,t1108
1108,5.71145900568,t951,t1109
1109,5.71154920371,t927,t1110
1110,5.71168853695,t1082,t1111
1111,5.71194909844,t924,t1112
1112,5.71298774379,t470,t1113
1113,5.71326231054,t570,t1114
1114,5.71372789597,t330,t1115
1115,5.71423874569,t524,t1116
1116,5.7150841257,t86,t1117
1117,5.71522083913,t350,t1118
1118,5.71537834781,t739,t1119
1119,5.7154745637,t793,t1120
1120,5.71569823986,t610,t1121
1121,5.71601665761,t837,t1122
1122,5.71645897469,t734,t1123
1123,5.7167319501,t912,t1124
1124,5.71678268031,t320,t1125
1125,5.71706252295,t912,t1126
1126,5.71778172442,t1058,t1127
1127,5.71822316937,t952,t1128
1128,5.71831104118,t714,t1129
1129,5.71849835205,t692,t1130
1130,5.71919136013,t1104,t1131
1131,5.72217200784,t461,t1132
1132,5.72285765476,t757,t1133
1133,5.72310077767,t1045,t1134
1134,5.72565062644,t861,t1135
1135,5.72620500343,t1063,t1136
1136,5.72670338295,t470,t1137
1137,5.72674617761,t1114,t1138
1138,5.72707780785,t695,t1139
1139,5.72888082438,t801,t1140
1140,5.7302781695,t1077,t1141
1141,5.73079155874,t629,t1142
1142,5.73148313703,t581,t1143
1143,5.73259930891,t952,t1144
1144,5.73321735039,t589,t1145
1145,5.73335546694,t438,t1146
1146,5.73461420028,t855,t1147
1147,5.73543108847,t957,t1148
1148,5.73606467913,t1115,t1149
1149,5.73707764856,t999,t1150
1150,5.73740613614,t720,t1151
1151,5.73795156412,t687,t1152
1152,5.73868010516,t1058,t1153
1153,5.73925747274,t889,t1154
1154,5.74078725271,t760,t1155
1155,5.74085754667,t934,t1156
1156,5.74290466042,t962,t1157
1157,5.74422621799,t1013,t1158
1158,5.74857752032,t84,t1159
1159,5.74930788228,t1051,t1160
1160,5.74996840747,t964,t1161
1161,5.75026824806,t952,t1162
1162,5.75103743086,t979,t1163
1163,5.75135617011,t712,t1164
1164,5.75158544361,t962,t1165
1165,5.75244241407,t628,t1166
1166,5.75279151272,t643,t1167
1167,5.75316715881,t744,t1168
1168,5.75448263156,t1028,t1169
1169,5.75544220382,t738,t1170
1170,5.75580037085,t586,t1171
1171,5.7609407531,t634,t1172
1172,5.76099887845,t618,t1173
1173,5.76198761283,t73,t1174
1174,5.76211798039,t1150,t1175
1175,5.76304703492,t261,t1176
1176,5.76327794705,t972,t1177
1177,5.76327986715,t173,t1178
1178,5.76408718012,t699,t1179
1179,5.76439030475,t594,t1180
1180,5.76477983918,t1081,t1181
1181,5.7648500154,t257,t1182
1182,5.76612781733,t580,t1183
1183,5.76666929572,t1050,t1184
1184,5.76765321875,t918,t1185
1185,5.76836435866,t1002,t1186
1186,5.76952638068,t542,t1187
1187,5.7706310259,t454,t1188
1188,5.77153438057,t156,t1189
1189,5.7715999109,t1146,t1190
1190,5.77186160475,t1020,t1191
1191,5.77223309806,t1079,t1192
1192,5.77385536145,t913,t1193
1193,5.77548392004,t1088,t1194
1194,5.77653512244,t1051,t1195
1195,5.77721054276,t1107,t1196
1196,5.77854676833,t323,t1197
1197,5.7792949332,t862,t1198
1198,5.78059498913,t1042,t1199
1199,5.78152535945,t744,t1200
1200,5.78192593875,t667,t1201
1201,5.7821543765,t292,t1202
1202,5.7827683931,t702,t1203
1203,5.78314118484,t445,t1204
1204,5.78349119075,t993,t1205
1205,5.78359474455,t462,t1206
1206,5.78390193541,t828,t1207
1207,5.78669767571,t908,t1208
1208,5.78723829122,t547,t1209
1209,5.78901090201,t703,t1210
1210,5.78940796638,t774,t1211
1211,5.78960525075,t786,t1212
1212,5.79030779005,t1031,t1213
1213,5.79115838158,t1075,t1214
1214,5.79126306015,t1171,t1215
1215,5.79197655453,t718,t1216
1216,5.79336089866,t725,t1217
1217,5.79458298982,t897,t1218
1218,5.79886224527,t771,t1219
1219,5.80054904604,t493,t1220
1220,5.80075029299,t797,t1221
1221,5.80148625619,t586,t1222
1222,5.80235472702,t824,t1223
1223,5.80235555542,t901,t1224
1224,5.80448634935,t1219,t1225
1225,5.80493076071,t586,t1226
1226,5.80514607964,t972,t1227
1227,5.80527089173,t648,t1228
1228,5.80586875407,t1114,t1229
1229,5.80693629234,t555,t1230
1230,5.80731886284,t1213,t1231
1231,5.80784951199,t1157,t1232
1232,5.80786357448,t844,t1233
1233,5.80834020564,t1126,t1234
1234,5.80877073861,t505,t1235
1235,5.80970432066,t785,t1236
1236,5.8108908133,t454,t1237
1237,5.81225937636,t829,t1238
1238,5.81458064298,t667,t1239
1239,5.81596057849,t776,t1240
1240,5.81639710466,t168,t1241
1241,5.81673871068,t1127,t1242
1242,5.8178554628,t837,t1243
1243,5.8187070004,t703,t1244
1244,5.82045279494,t1142,t1245
1245,5.82053138343,t183,t1246
1246,5.82155011104,t1075,t1247
1247,5.82354995357,t993,t1248
1248,5.82469549019,t1188,t1249
1249,5.82603044447,t1238,t1250
1250,5.82634783714,t766,t1251
1251,5.82660615333,t1155,t1252
1252,5.82800634854,t505,t1253
1253,5.82815829946,t959,t1254
1254,5.82865167584,t908,t1255
1255,5.82908625694,t649,t1256
1256,5.82964342091,t741,t1257
1257,5.83138740129,t984,t1258
1258,5.83144785686,t566,t1259
1259,5.8318822015,t968,t1260
1260,5.83222117778,t607,t1261
1261,5.83302038461,t525,t1262
1262,5.83409518256,t901,t1263
1263,5.83528546884,t1238,t1264
1264,5.83824444959,t1217,t1265
1265,5.83860804462,t1226,t1266
1266,5.83869581798,t540,t1267
1267,5.8389372823,t718,t1268
1268,5.84069599857,t444,t1269
1269,5.84101640344,t1079,t1270
1270,5.84141104648,t828,t1271
1271,5.84167043965,t566,t1272
1272,5.84372491915,t896,t1273
1273,5.84471934259,t1098,t1274
1274,5.84578529554,t1113,t1275
1275,5.8459850579,t951,t1276
1276,5.84629843706,t643,t1277
1277,5.84637967258,t847,t1278
1278,5.84641306742,t1052,t1279
1279,5.8465784992,t1165,t1280
1280,5.8479834034,t790,t1281
1281,5.84880007782,t1192,t1282
1282,5.85008069177,t835,t1283
1283,5.85123900245,t1266,t1284
1284,5.8514767468,t915,t1285
1285,5.85343180542,t642,t1286
1286,5.85413134404,t1208,t1287
1287,5.85413305133,t960,t1288
1288,5.85525917181,t1165,t1289
1289,5.85598015197,t777,t1290
1290,5.85652103786,t904,t1291
1291,5.85814805967,t1090,t1292
1292,5.85837691296,t1150,t1293
1293,5.86016287371,t1082,t1294
1294,5.86040177513,t1280,t1295
1295,5.86060878209,t775,t1296
1296,5.86065475186,t805,t1297
1297,5.86308148741,t1017,t1298
1298,5.86422749533,t1075,t1299
1299,5.86426381585,t1048,t1300
1300,5.86526825937,t985,t1301
1301,5.86705173754,t279,t1302
1302,5.86714424356,t791,t1303
1303,5.86776843223,t1250,t1304
1304,5.8697308388,t867,t1305
1305,5.87020433275,t653,t1306
1306,5.87133975945,t300,t1307
1307,5.87165942779,t487,t1308
1308,5.87197258423,t917,t1309
1309,5.87212679962,t653,t1310
1310,5.87264315383,t695,t1311
1311,5.87311436812,t989,t1312
1312,5.87338318109,t1153,t1313
1313,5.8736503823,t1086,t1314
1314,5.87447524895,t1299,t1315
1315,5.87607835363,t1197,t1316
1316,5.8777058595,t1148,t1317
1317,5.8782726156,t1193,t1318
1318,5.87843191352,t956,t1319
1319,5.87978418369,t658,t1320
1320,5.87989973328,t781,t1321
1321,5.88051248654,t697,t1322
1322,5.88065724989,t828,t1323
1323,5.88097517579,t1227,t1324
1324,5.88125993646,t1216,t1325
1325,5.88156530495,t703,t1326
1326,5.88194648961,t734,t1327
1327,5.88466621558,t1107,t1328
1328,5.88526170717,t595,t1329
1329,5.88557947827,t836,t1330
1330,5.8866760326,t1275,t1331
1331,5.88733314629,t1028,t1332
1332,5.88762174661,t1236,t1333
1333,5.88764571042,t734,t1334
1334,5.88808177359,t1004,t1335
1335,5.88810042353,t975,t1336
1336,5.88832881492,t821,t1337
1337,5.88916232444,t1203,t1338
1338,5.88926326121,t21,t1339
1339,5.88948201049,t1106,t1340
1340,5.8895203955,t575,t1341
1341,5.88959123338,t1312,t1342
1342,5.88987367985,t1076,t1343
1343,5.8902958726,t675,t1344
1344,5.89153270422,t702,t1345
1345,5.89184255241,t526,t1346
1346,5.89256454916,t472,t1347
1347,5.89335680888,t715,t1348
1348,5.89344480344,t1348,t1349
1349,5.89514740921,t1296,t1350
1350,5.89520434064,t532,t1351
1351,5.89550084384,t604,t1352
1352,5.89861810049,t702,t1353
1353,5.89989134789,t1225,t1354
1354,5.9033637497,t1161,t1355
1355,5.90384669093,t86,t1356
1356,5.90396975011,t1355,t1357
1357,5.90446482901,t350,t1358
1358,5.90513812012,t73,t1359
1359,5.90561600929,t1017,t1360
1360,5.9076602815,t300,t1361
1361,5.90840870376,t198,t1362
1362,5.90952416487,t528,t1363
1363,5.91000230135,t443,t1364
1364,5.91100928355,t1172,t1365
1365,5.91192019466,t616,t1366
1366,5.91206566417,t1309,t1367
1367,5.91238756683,t1025,t1368
1368,5.91275938163,t1325,t1369
1369,5.91336177991,t1260,t1370
1370,5.914008873,t1018,t1371
1371,5.91497793358,t1260,t1372
1372,5.91541208738,t1284,t1373
1373,5.91553925308,t946,t1374
1374,5.91616878789,t663,t1375
1375,5.91618867339,t1261,t1376
1376,5.91763298132,t680,t1377
1377,5.91767567562,t477,t1378
1378,5.91768020163,t1090,t1379
1379,5.91872752788,t734,t1380
1380,5.92018034853,t760,t1381
1381,5.92076634272,t1150,t1382
1382,5.92185283381,t910,t1383
1383,5.9219862331,t711,t1384
1384,5.92253812861,t1295,t1385
1385,5.92264722024,t1089,t1386
1386,5.92345146281,t848,t1387
1387,5.92386849511,t1100,t1388
1388,5.92445392146,t751,t1389
1389,5.92570082854,t1314,t1390
1390,5.92721780316,t73,t1391
1391,5.92760345957,t1144,t1392
1392,5.92798270833,t340,t1393
1393,5.92809264196,t1060,t1394
1394,5.92840984252,t386,t1395
1395,5.92854065287,t634,t1396
1396,5.92861140284,t414,t1397
1397,5.92918471129,t1382,t1398
1398,5.93137317207,t1384,t1399
1399,5.93537553135,t669,t1400
1400,5.93766299363,t1278,t1401
1401,5.93783960914,t568,t1402
1402,5.93894581101,t932,t1403
1403,5.93895542597,t796,t1404
1404,5.94006071955,t714,t1405
1405,5.94015421244,t1357,t1406
1406,5.94020851739,t661,t1407
1407,5.94020933001,t1209,t1408
1408,5.94054417501,t238,t1409
1409,5.94057965653,t199,t1410
1410,5.94073365689,t1045,t1411
1411,5.94080884755,t1149,t1412
1412,5.94101624343,t1145,t1413
1413,5.94107442157,t1206,t1414
1414,5.94178800099,t1161,t1415
1415,5.94234043113,t1245,t1416
1416,5.94235402365,t1291,t1417
1417,5.94251089193,t1340,t1418
1418,5.94300889465,t350,t1419
1419,5.94304525196,t1408,t1420
1420,5.94359150759,t1118,t1421
1421,5.94387227284,t607,t1422
1422,5.94551221969,t985,t1423
1423,5.94616950724,t1397,t1424
1424,5.94618807236,t1166,t1425
1425,5.94716612011,t849,t1426
1426,5.94744697352,t586,t1427
1427,5.94755110124,t420,t1428
1428,5.94899121209,t487,t1429
1429,5.94927808666,t790,t1430
1430,5.95023728247,t953,t1431
1431,5.95028377397,t677,t1432
1432,5.95048070655,t597,t1433
1433,5.95100091355,t849,t1434
1434,5.95151037146,t1227,t1435
1435,5.95448115016,t1430,t1436
1436,5.95522727011,t453,t1437
1437,5.95550572151,t1285,t1438
1438,5.95799301209,t206,t1439
1439,5.95879524329,t877,t1440
1440,5.95909233944,t575,t1441
1441,5.9607290701,t1345,t1442
1442,5.96075646874,t1388,t1443
1443,5.96244442647,t710,t1444
1444,5.9624521329,t855,t1445
1445,5.96292169806,t1357,t1446
1446,5.96373864758,t1316,t1447
1447,5.96389045276,t1265,t1448
1448,5.96518775145,t956,t1449
1449,5.96591380486,t1382,t1450
1450,5.96599130751,t1040,t1451
1451,5.96668226065,t1263,t1452
1452,5.96724268735,t1055,t1453
1453,5.96737433357,t1258,t1454
1454,5.96952318955,t1168,t1455
1455,5.97011376958,t1187,t1456
1456,5.97013725985,t1162,t1457
1457,5.97324584208,t1421,t1458
1458,5.97424776762,t896,t1459
1459,5.97523627029,t1444,t1460
1460,5.97560090629,t762,t1461
1461,5.97619020306,t1220,t1462
1462,5.97663255429,t939,t1463
1463,5.97682740204,t790,t1464
1464,5.97722026499,t1392,t1465
1465,5.97731693898,t1203,t1466
1466,5.97814096568,t1090,t1467
1467,5.97880208738,t340,t1468
1468,5.98142567859,t1099,t1469
1469,5.98215812626,t604,t1470
1470,5.98317581474,t1146,t1471
1471,5.98327224181,t618,t1472
1472,5.9837934605,t257,t1473
1473,5.98624522479,t1436,t1474
1474,5.98647287612,t1356,t1475
1475,5.98659452917,t1458,t1476
1476,5.98670258946,t1382,t1477
1477,5.98672623985,t1270,t1478
1478,5.98725899879,t1421,t1479
1479,5.98811416461,t875,t1480
1480,5.98833774154,t1476,t1481
1481,5.98853073483,t1239,t1482
1482,5.98855903915,t443,t1483
1483,5.98897344565,t1099,t1484
1484,5.98945415032,t1290,t1485
1485,5.98968011485,t1203,t1486
1486,5.99076319518,t678,t1487
1487,5.9910729013,t213,t1488
1488,5.9914332846,t1439,t1489
1489,5.99158085757,t692,t1490
1490,5.99193915716,t779,t1491
1491,5.99235774302,t1465,t1492
1492,5.99237669729,t519,t1493
1493,5.99240154266,t1004,t1494
1494,5.99257324464,t1124,t1495
1495,5.99352676482,t1049,t1496
1496,5.99494467546,t860,t1497
1497,5.99564812215,t722,t1498
1498,5.99567908623,t470,t1499
1499,5.99595383344,t679,t1500
1500,5.99601040081,t985,t1501
1501,5.99690318323,t836,t1502
1502,5.99693247825,t1335,t1503
1503,5.99750430166,t1148,t1504
1504,5.9977361006,t1180,t1505
1505,5.99953250101,t744,t1506
1506,5.99968219627,t1310,t1507
1507,5.99979860294,t1392,t1508
1508,6.00063376047,t176,t1509
1509,6.00209590872,t1505,t1510
1510,6.00229441825,t183,t1511
1511,6.0025752694,t538,t1512
1512,6.00351031659,t1427,t1513
1513,6.00411141958,t749,t1514
1514,6.00445486692,t1028,t1515
1515,6.00639993614,t1192,t1516
1516,6.00689882215,t1345,t1517
1517,6.00723198997,t974,t1518
1518,6.00732377179,t693,t1519
1519,6.00749619996,t350,t1520
1520,6.00788894004,t232,t1521
1521,6.00820069972,t1448,t1522
1522,6.00853426309,t836,t1523
1523,6.00889556205,t786,t1524
1524,6.00895323119,t1132,t1525
1525,6.01000814484,t1137,t1526
1526,6.01012734284,t789,t1527
1527,6.01098302666,t1426,t1528
1528,6.01210781021,t1184,t1529
1529,6.01321625951,t1275,t1530
1530,6.01339798009,t1449,t1531
1531,6.01381425552,t1258,t1532
1532,6.01387254405,t1270,t1533
1533,6.01408635502,t1422,t1534
1534,6.01430469099,t473,t1535
1535,6.01437055336,t1240,t1536
1536,6.01513929299,t1395,t1537
1537,6.01927939499,t1473,t1538
1538,6.01950033566,t1133,t1539
1539,6.01955093911,t948,t1540
1540,6.01963399625,t1133,t1541
1541,6.01979895601,t1393,t1542
1542,6.02005308791,t1021,t1543
1543,6.02083942841,t760,t1544
1544,6.02094725956,t733,t1545
1545,6.02224958518,t1131,t1546
1546,6.02279777979,t1391,t1547
1547,6.0239449917,t638,t1548
1548,6.02422971772,t1312,t1549
1549,6.02450889283,t1027,t1550
1550,6.02459209757,t1444,t1551
1551,6.02500239119,t232,t1552
1552,6.02509437059,t1149,t1553
1553,6.02554930215,t1057,t1554
1554,6.02591031783,t549,t1555
1555,6.02713785732,t1047,t1556
1556,6.02798181163,t1535,t1557
1557,6.02860507789,t869,t1558
1558,6.02943248098,t699,t1559
1559,6.03018501455,t1087,t1560
1560,6.03045941563,t190,t1561
1561,6.03175628642,t1558,t1562
1562,6.03204773604,t1518,t1563
1563,6.03274823654,t1531,t1564
1564,6.03303851306,t1259,t1565
1565,6.03328456423,t1451,t1566
1566,6.03357249814,t1321,t1567
1567,6.03389975983,t817,t1568
1568,6.03534095869,t1510,t1569
1569,6.03595078484,t1409,t1570
1570,6.0360293059,t1252,t1571
1571,6.03645473315,t1187,t1572
1572,6.03895157213,t653,t1573
1573,6.03946947875,t1022,t1574
1574,6.0405363724,t835,t1575
1575,6.0408716877,t589,t1576
1576,6.04130236505,t377,t1577
1577,6.041542021,t1000,t1578
1578,6.0431544958,t493,t1579
1579,6.04396366225,t891,t1580
1580,6.04506604375,t597,t1581
1581,6.04515330307,t402,t1582
1582,6.04520211958,t525,t1583
1583,6.04605668149,t426,t1584
1584,6.0469447779,t888,t1585
1585,6.04702279932,t796,t1586
1586,6.04705571405,t377,t1587
1587,6.04739866648,t1066,t1588
1588,6.04766608326,t658,t1589
1589,6.04793998399,t1567,t1590
1590,6.0501657317,t1582,t1591
1591,6.05059594078,t1480,t1592
1592,6.05115439994,t776,t1593
1593,6.05230176052,t616,t1594
1594,6.05280531497,t785,t1595
1595,6.05296426383,t352,t1596
1596,6.05298059512,t1041,t1597
1597,6.05383399673,t1429,t1598
1598,6.05390688209,t1021,t1599
1599,6.05445910398,t1566,t1600
1600,6.05537587621,t1106,t1601
1601,6.05568158603,t686,t1602
1602,6.05632466933,t1190,t1603
1603,6.05659160029,t1286,t1604
1604,6.05725758379,t776,t1605
1605,6.05731117411,t888,t1606
1606,6.05873639509,t423,t1607
1607,6.05924570846,t952,t1608
1608,6.05999521076,t1169,t1609
1609,6.06229303627,t865,t1610
1610,6.0624619233,t951,t1611
1611,6.06271255999,t1075,t1612
1612,6.06279886111,t733,t1613
1613,6.06304368844,t1258,t1614
1614,6.06304531503,t1533,t1615
1615,6.06310038635,t834,t1616
1616,6.06480979011,t910,t1617
1617,6.06696611719,t695,t1618
1618,6.06704907646,t1099,t1619
1619,6.0672869152,t1389,t1620
1620,6.06797181666,t1398,t1621
1621,6.06961301165,t1354,t1622
1622,6.06970812444,t1545,t1623
1623,6.06977638125,t817,t1624
1624,6.07068445047,t1577,t1625
1625,6.07357243604,t548,t1626
1626,6.07364008985,t1568,t1627
1627,6.07380292497,t1037,t1628
1628,6.07506181795,t643,t1629
1629,6.07547921577,t1359,t1630
1630,6.07547938285,t1454,t1631
1631,6.07579180263,t340,t1632
1632,6.0765936236,t969,t1633
1633,6.0778198332,t1466,t1634
1634,6.07844808395,t969,t1635
1635,6.07861972817,t955,t1636
1636,6.07901055154,t849,t1637
1637,6.07988892475,t1430,t1638
1638,6.08169595701,t1207,t1639
1639,6.08179888908,t692,t1640
1640,6.08206306939,t1329,t1641
1641,6.08236433723,t1101,t1642
1642,6.08246908378,t206,t1643
1643,6.08293178101,t969,t1644
1644,6.08313637948,t1366,t1645
1645,6.08313676921,t1599,t1646
1646,6.08341807272,t1408,t1647
1647,6.08343727111,t944,t1648
1648,6.08369259544,t926,t1649
1649,6.08488369676,t935,t1650
1650,6.08530211536,t1265,t1651
1651,6.08603317038,t516,t1652
1652,6.08955690893,t1422,t1653
1653,6.09055864109,t1163,t1654
1654,6.09144240728,t1544,t1655
1655,6.09144250583,t609,t1656
1656,6.09163036763,t377,t1657
1657,6.09176622184,t1535,t1658
1658,6.09250669707,t1599,t1659
1659,6.09312837643,t1344,t1660
1660,6.09432911002,t1565,t1661
1661,6.09453262384,t1049,t1662
1662,6.09517859159,t1439,t1663
1663,6.09559378065,t350,t1664
1664,6.09777995376,t1361,t1665
1665,6.09788848723,t472,t1666
1666,6.10072024824,t1109,t1667
1667,6.10126388935,t1478,t1668
1668,6.101487938,t1416,t1669
1669,6.10356946095,t1180,t1670
1670,6.10380736232,t1277,t1671
1671,6.10381313671,t974,t1672
1672,6.1047671151,t986,t1673
1673,6.10490618612,t849,t1674
1674,6.10569795637,t1623,t1675
1675,6.10618469796,t454,t1676
1676,6.10651364701,t888,t1677
1677,6.10774410109,t1311,t1678
1678,6.10787089792,t1107,t1679
1679,6.10797859735,t1214,t1680
1680,6.10944057043,t1667,t1681
1681,6.10978983465,t1367,t1682
1682,6.11204675631,t803,t1683
1683,6.11399623076,t1425,t1684
1684,6.11417243407,t1055,t1685
1685,6.1144313968,t330,t1686
1686,6.11645200088,t1283,t1687
1687,6.11858859275,t1180,t1688
1688,6.11968792964,t1516,t1689
1689,6.12059286231,t1412,t1690
1690,6.12101852911,t1222,t1691
1691,6.12285893214,t952,t1692
1692,6.12296698709,t1395,t1693
1693,6.12311767126,t1454,t1694
1694,6.12320032121,t1291,t1695
1695,6.12394099521,t1455,t1696
1696,6.12497403943,t1102,t1697
1697,6.12523152289,t1066,t1698
1698,6.12570812351,t1303,t1699
1699,6.12688085023,t1694,t1700
1700,6.12718933857,t1151,t1701
1701,6.12724252974,t1512,t1702
1702,6.12824667982,t936,t1703
1703,6.12832933997,t1297,t1704
1704,6.12855066619,t1376,t1705
1705,6.12871813881,t1325,t1706
1706,6.12878030798,t949,t1707
1707,6.12914588589,t1127,t1708
1708,6.12988733883,t1177,t1709
1709,6.13082761405,t797,t1710
1710,6.13141951909,t1223,t1711
1711,6.13221562555,t1646,t1712
1712,6.13259407879,t1677,t1713
1713,6.13482758842,t1537,t1714
1714,6.13487084924,t330,t1715
1715,6.13496145776,t1546,t1716
1716,6.13639730453,t1395,t1717
1717,6.13681380245,t872,t1718
1718,6.13770994749,t678,t1719
1719,6.13792329746,t610,t1720
1720,6.13807936484,t508,t1721
1721,6.13830026058,t720,t1722
1722,6.13863806341,t1417,t1723
1723,6.14057838374,t1536,t1724
1724,6.14439193268,t420,t1725
1725,6.14465573304,t575,t1726
1726,6.14479433796,t1064,t1727
1727,6.14489787169,t949,t1728
1728,6.14504538419,t662,t1729
1729,6.14540155166,t1159,t1730
1730,6.14561509776,t1056,t1731
1731,6.14573686891,t797,t1732
1732,6.14698440052,t956,t1733
1733,6.14746748344,t1137,t1734
1734,6.1475059632,t1486,t1735
1735,6.14784726005,t1711,t1736
1736,6.14797117142,t462,t1737
1737,6.14851727171,t1008,t1738
1738,6.14901724792,t1480,t1739
1739,6.14930566266,t1153,t1740
1740,6.14940230596,t1138,t1741
1741,6.1494684684,t1676,t1742
1742,6.14967386641,t739,t1743
1743,6.15009800571,t1611,t1744
