4.139999999999999680e+00 1.150000000000000000e+02
4.184999999999999609e+00 1.290000000000000000e+02
4.229999999999999538e+00 1.370000000000000000e+02
4.274999999999999467e+00 1.450000000000000000e+02
4.319999999999999396e+00 1.530000000000000000e+02
4.365000000000000213e+00 1.680000000000000000e+02
4.410000000000000142e+00 1.730000000000000000e+02
4.455000000000000071e+00 1.780000000000000000e+02
4.500000000000000000e+00 1.930000000000000000e+02
4.544999999999999929e+00 1.950000000000000000e+02
4.589999999999999858e+00 2.080000000000000000e+02
4.634999999999999787e+00 2.120000000000000000e+02
4.679999999999999716e+00 2.150000000000000000e+02
4.724999999999999645e+00 2.200000000000000000e+02
4.769999999999999574e+00 2.160000000000000000e+02
4.814999999999999503e+00 2.320000000000000000e+02
4.859999999999999432e+00 2.380000000000000000e+02
4.904999999999999361e+00 2.540000000000000000e+02
4.950000000000000178e+00 2.600000000000000000e+02
4.995000000000000107e+00 2.700000000000000000e+02
5.040000000000000036e+00 2.850000000000000000e+02
5.084999999999999964e+00 2.920000000000000000e+02
5.129999999999999893e+00 3.090000000000000000e+02
5.174999999999999822e+00 3.250000000000000000e+02
5.219999999999999751e+00 3.380000000000000000e+02
5.264999999999999680e+00 3.580000000000000000e+02
5.309999999999999609e+00 3.760000000000000000e+02
5.354999999999999538e+00 3.800000000000000000e+02
5.399999999999999467e+00 3.950000000000000000e+02
5.444999999999999396e+00 4.230000000000000000e+02
5.489999999999999325e+00 4.420000000000000000e+02
5.535000000000000142e+00 4.650000000000000000e+02
5.580000000000000071e+00 5.000000000000000000e+02
5.625000000000000000e+00 5.170000000000000000e+02
5.669999999999999929e+00 5.340000000000000000e+02
5.714999999999999858e+00 5.650000000000000000e+02
5.759999999999999787e+00 5.880000000000000000e+02
5.804999999999999716e+00 6.150000000000000000e+02
5.849999999999999645e+00 6.430000000000000000e+02
5.894999999999999574e+00 6.720000000000000000e+02
5.939999999999999503e+00 6.980000000000000000e+02
5.984999999999999432e+00 7.360000000000000000e+02
6.029999999999999361e+00 7.910000000000000000e+02
6.074999999999999289e+00 8.180000000000000000e+02
6.120000000000000107e+00 8.410000000000000000e+02
6.165000000000000036e+00 8.850000000000000000e+02
6.209999999999999964e+00 9.250000000000000000e+02
6.254999999999999893e+00 9.470000000000000000e+02
6.299999999999999822e+00 9.810000000000000000e+02
6.344999999999999751e+00 1.038000000000000000e+03
6.389999999999999680e+00 1.113000000000000000e+03
6.434999999999999609e+00 1.168000000000000000e+03
6.479999999999999538e+00 1.227000000000000000e+03
6.524999999999999467e+00 1.276000000000000000e+03
6.569999999999999396e+00 1.322000000000000000e+03
6.614999999999999325e+00 1.386000000000000000e+03
6.659999999999999254e+00 1.435000000000000000e+03
6.705000000000000071e+00 1.517000000000000000e+03
6.750000000000000000e+00 1.597000000000000000e+03
6.794999999999999929e+00 1.655000000000000000e+03
6.839999999999999858e+00 1.718000000000000000e+03
6.884999999999999787e+00 1.797000000000000000e+03
6.929999999999999716e+00 1.900000000000000000e+03
6.974999999999999645e+00 1.979000000000000000e+03
7.019999999999999574e+00 0.000000000000000000e+00
7.064999999999999503e+00 0.000000000000000000e+00
7.109999999999999432e+00 0.000000000000000000e+00
7.154999999999999361e+00 0.000000000000000000e+00
7.199999999999999289e+00 0.000000000000000000e+00
7.244999999999999218e+00 0.000000000000000000e+00
7.290000000000000036e+00 0.000000000000000000e+00
7.334999999999999964e+00 0.000000000000000000e+00
7.379999999999999893e+00 0.000000000000000000e+00
7.424999999999999822e+00 0.000000000000000000e+00
7.469999999999999751e+00 0.000000000000000000e+00
7.514999999999999680e+00 0.000000000000000000e+00
7.559999999999999609e+00 0.000000000000000000e+00
7.604999999999999538e+00 0.000000000000000000e+00
7.649999999999999467e+00 0.000000000000000000e+00
7.694999999999999396e+00 0.000000000000000000e+00
7.739999999999999325e+00 0.000000000000000000e+00
7.784999999999999254e+00 0.000000000000000000e+00
7.830000000000000071e+00 0.000000000000000000e+00
7.875000000000000000e+00 0.000000000000000000e+00
7.919999999999999929e+00 0.000000000000000000e+00
7.964999999999999858e+00 0.000000000000000000e+00
8.009999999999999787e+00 0.000000000000000000e+00
8.054999999999999716e+00 0.000000000000000000e+00
8.099999999999999645e+00 0.000000000000000000e+00
8.144999999999999574e+00 0.000000000000000000e+00
8.189999999999999503e+00 0.000000000000000000e+00
8.234999999999999432e+00 0.000000000000000000e+00
8.279999999999999361e+00 0.000000000000000000e+00
8.324999999999999289e+00 0.000000000000000000e+00
8.369999999999999218e+00 0.000000000000000000e+00
8.414999999999999147e+00 0.000000000000000000e+00
8.459999999999999076e+00 0.000000000000000000e+00
8.504999999999999005e+00 0.000000000000000000e+00
8.549999999999998934e+00 0.000000000000000000e+00
8.594999999999998863e+00 0.000000000000000000e+00
8.639999999999998792e+00 0.000000000000000000e+00
8.685000000000000497e+00 0.000000000000000000e+00
8.730000000000000426e+00 0.000000000000000000e+00
8.775000000000000355e+00 0.000000000000000000e+00
8.820000000000000284e+00 0.000000000000000000e+00
8.865000000000000213e+00 0.000000000000000000e+00
8.910000000000000142e+00 0.000000000000000000e+00
8.955000000000000071e+00 0.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00
